product_id,name,category,price,stock_quantity,event_type
5007,Tablet,Gadgets,732.09,5,DELETE
8771,Smartwatch,Gadgets,745.64,75,INSERT
1133,Smartphone,Accessories,12.74,44,DELETE
2829,Tablet,Accessories,941.06,49,DELETE
9414,Tablet,Gadgets,295.36,64,INSERT
3594,Smartphone,Electronics,897.96,68,UPDATE
8564,Laptop,Gadgets,935.17,14,INSERT
1993,Smartwatch,Accessories,353.13,66,UPDATE
9368,Headphones,Gadgets,311.57,29,UPDATE
5226,Laptop,Gadgets,82.41,42,INSERT
6657,Tablet,Gadgets,296.06,9,INSERT
7634,Smartphone,Accessories,335.25,12,DELETE
8040,Smartwatch,Gadgets,261.78,76,INSERT
1668,Smartphone,Gadgets,431.43,63,INSERT
7968,Tablet,Accessories,481.63,97,DELETE
8194,Tablet,Electronics,427.43,80,INSERT
5223,Tablet,Accessories,312.98,39,INSERT
5649,Tablet,Gadgets,191.49,82,INSERT
6407,Tablet,Gadgets,598.4,71,UPDATE
9186,Laptop,Electronics,269.14,46,INSERT
7232,Smartwatch,Gadgets,787.08,43,UPDATE
1699,Smartwatch,Accessories,965.62,63,DELETE
6752,Headphones,Electronics,589.29,84,DELETE
6171,Headphones,Gadgets,929.04,9,DELETE
4019,Headphones,Electronics,484.42,36,INSERT
8043,Laptop,Gadgets,778.4,67,DELETE
7390,Smartwatch,Gadgets,312.62,12,UPDATE
6154,Tablet,Electronics,451.22,46,INSERT
6519,Laptop,Accessories,822.29,93,UPDATE
1528,Tablet,Gadgets,381.64,80,UPDATE
2747,Smartwatch,Gadgets,159.22,38,UPDATE
9620,Headphones,Accessories,992.37,20,DELETE
2929,Smartwatch,Gadgets,535.24,35,INSERT
3873,Tablet,Accessories,432.15,50,INSERT
7643,Smartphone,Accessories,394.82,6,UPDATE
1336,Headphones,Gadgets,708.01,77,INSERT
7335,Headphones,Electronics,91.58,17,UPDATE
8145,Laptop,Gadgets,176.5,30,DELETE
5651,Smartphone,Electronics,936.67,47,UPDATE
9592,Smartphone,Electronics,258.55,33,DELETE
6090,Headphones,Electronics,106.56,82,DELETE
4947,Headphones,Gadgets,171.64,25,INSERT
5772,Tablet,Gadgets,82.67,47,DELETE
4829,Smartphone,Gadgets,515.18,3,UPDATE
1334,Headphones,Electronics,317.16,7,DELETE
3228,Laptop,Gadgets,466.81,36,UPDATE
5328,Laptop,Gadgets,408.46,18,UPDATE
8117,Smartphone,Electronics,309.57,43,DELETE
1001,Tablet,Accessories,281.62,23,INSERT
1915,Tablet,Gadgets,234.21,66,INSERT
3900,Headphones,Gadgets,923.29,14,INSERT
5183,Laptop,Gadgets,135.27,29,INSERT
7820,Laptop,Accessories,554.04,64,INSERT
3166,Laptop,Electronics,105.58,100,INSERT
5042,Smartwatch,Electronics,799.94,99,INSERT
5917,Smartwatch,Gadgets,76.86,78,DELETE
1251,Headphones,Gadgets,45.44,58,INSERT
8841,Laptop,Gadgets,545.54,12,INSERT
6734,Headphones,Gadgets,69.98,74,UPDATE
5020,Smartphone,Electronics,819.95,32,INSERT
8551,Smartphone,Accessories,758.18,84,INSERT
6547,Tablet,Electronics,748.24,89,UPDATE
4615,Tablet,Accessories,851.25,14,DELETE
6480,Headphones,Accessories,94.16,68,UPDATE
9620,Headphones,Electronics,916.66,82,UPDATE
6071,Smartwatch,Electronics,947.73,97,INSERT
8813,Laptop,Accessories,466.18,46,INSERT
4890,Smartphone,Gadgets,661.61,21,DELETE
4975,Smartphone,Accessories,125.4,35,DELETE
6388,Tablet,Gadgets,847.97,45,UPDATE
5145,Laptop,Gadgets,874.82,26,DELETE
2682,Headphones,Gadgets,363.72,16,UPDATE
3475,Smartwatch,Gadgets,349.03,32,UPDATE
4605,Smartphone,Accessories,285.49,3,INSERT
5108,Smartwatch,Accessories,916.34,56,UPDATE
8918,Laptop,Gadgets,848.87,43,DELETE
4051,Laptop,Electronics,231.78,100,DELETE
6582,Smartphone,Gadgets,683.31,96,UPDATE
8045,Smartphone,Accessories,21.24,4,DELETE
7416,Headphones,Gadgets,258.94,38,UPDATE
4373,Smartphone,Accessories,847.79,21,INSERT
2262,Tablet,Gadgets,441.31,87,UPDATE
3728,Tablet,Gadgets,454.73,53,INSERT
7231,Smartphone,Gadgets,728.52,32,INSERT
1946,Laptop,Electronics,865.19,13,UPDATE
8986,Laptop,Gadgets,177.93,44,UPDATE
9585,Headphones,Electronics,965.04,65,INSERT
4290,Headphones,Accessories,400.96,91,INSERT
3435,Smartwatch,Electronics,15.66,92,INSERT
7992,Tablet,Gadgets,766.26,56,INSERT
7754,Tablet,Accessories,408.15,23,UPDATE
7274,Laptop,Electronics,143.57,34,INSERT
6480,Smartwatch,Electronics,273.79,79,INSERT
7607,Smartwatch,Gadgets,430.6,77,INSERT
7122,Tablet,Accessories,485.06,70,DELETE
4934,Laptop,Accessories,54.07,11,UPDATE
8337,Tablet,Electronics,595.37,85,INSERT
5375,Laptop,Electronics,252.1,44,DELETE
7991,Headphones,Electronics,887.37,88,UPDATE
1529,Headphones,Accessories,241.75,56,DELETE
4350,Headphones,Accessories,884.79,64,UPDATE
4767,Laptop,Gadgets,419.59,11,UPDATE
4568,Headphones,Gadgets,751.29,45,DELETE
1705,Laptop,Accessories,763.56,49,INSERT
5339,Smartphone,Electronics,490.26,86,INSERT
2370,Tablet,Electronics,458.5,20,UPDATE
3713,Smartwatch,Accessories,710.48,21,DELETE
2411,Headphones,Electronics,633.94,21,DELETE
6308,Headphones,Gadgets,521.41,84,UPDATE
9907,Smartwatch,Gadgets,21.87,32,UPDATE
8734,Smartphone,Electronics,700.98,56,DELETE
7510,Smartwatch,Gadgets,139.57,35,UPDATE
2811,Laptop,Accessories,618.84,10,UPDATE
8911,Smartphone,Accessories,29.2,61,INSERT
3057,Smartwatch,Electronics,791.03,25,UPDATE
5972,Smartwatch,Electronics,740.05,26,DELETE
3372,Headphones,Accessories,252.48,93,INSERT
4647,Smartwatch,Accessories,351.89,55,DELETE
4066,Smartphone,Electronics,892.48,16,DELETE
9261,Laptop,Gadgets,30.11,56,DELETE
7400,Tablet,Accessories,893.63,82,UPDATE
7599,Laptop,Accessories,406.91,42,UPDATE
6004,Laptop,Electronics,50.37,67,DELETE
9765,Smartwatch,Electronics,437.42,3,DELETE
6166,Laptop,Gadgets,514.9,88,UPDATE
6848,Smartphone,Electronics,615.78,14,UPDATE
5148,Smartphone,Electronics,905.53,72,DELETE
5230,Headphones,Electronics,359.22,6,DELETE
7708,Smartphone,Accessories,862.45,91,UPDATE
9485,Tablet,Electronics,726.57,7,UPDATE
7214,Tablet,Accessories,950.91,89,UPDATE
2371,Laptop,Gadgets,419.55,22,UPDATE
4591,Tablet,Gadgets,54.66,10,INSERT
9617,Smartphone,Accessories,681.99,66,INSERT
8153,Laptop,Accessories,819.48,18,UPDATE
2181,Smartphone,Accessories,360.76,31,DELETE
3692,Laptop,Electronics,809.04,73,DELETE
1261,Tablet,Gadgets,702.5,52,UPDATE
4793,Smartwatch,Electronics,846.71,39,INSERT
3493,Tablet,Gadgets,182.87,20,DELETE
9963,Headphones,Accessories,964.73,22,INSERT
4308,Smartphone,Electronics,905.58,95,UPDATE
4086,Smartwatch,Accessories,90.82,39,INSERT
9751,Headphones,Gadgets,164.49,82,INSERT
3378,Smartwatch,Electronics,375.47,16,DELETE
9619,Smartphone,Electronics,676.01,63,UPDATE
6965,Smartphone,Gadgets,530.85,11,INSERT
3484,Laptop,Electronics,612.55,88,DELETE
2274,Smartphone,Electronics,703.4,92,DELETE
1282,Tablet,Gadgets,762.62,4,INSERT
5581,Smartphone,Electronics,117.24,15,INSERT
1098,Headphones,Accessories,458.46,73,UPDATE
8175,Laptop,Gadgets,825.56,37,INSERT
7552,Laptop,Gadgets,358.51,13,INSERT
3650,Smartwatch,Accessories,404.39,18,UPDATE
4859,Smartphone,Accessories,353.09,66,UPDATE
2237,Headphones,Accessories,987.98,57,INSERT
1854,Laptop,Accessories,108.04,74,DELETE
9701,Tablet,Electronics,226.64,35,DELETE
9710,Smartphone,Gadgets,221.39,91,UPDATE
9945,Laptop,Gadgets,439.52,51,DELETE
5021,Smartphone,Accessories,562.85,70,UPDATE
3606,Laptop,Electronics,176.54,89,UPDATE
5646,Smartphone,Gadgets,531.33,10,INSERT
5557,Smartwatch,Gadgets,495.16,51,UPDATE
5306,Smartwatch,Accessories,902.21,75,UPDATE
1427,Smartphone,Accessories,937.37,22,UPDATE
5809,Smartwatch,Accessories,245.33,7,INSERT
8722,Smartphone,Electronics,127.61,97,INSERT
8848,Smartphone,Gadgets,692.92,81,DELETE
5478,Laptop,Electronics,445.16,19,INSERT
8345,Headphones,Accessories,376.29,72,UPDATE
3041,Laptop,Accessories,618.27,30,UPDATE
6230,Headphones,Electronics,807.79,64,DELETE
7539,Smartwatch,Gadgets,128.3,10,UPDATE
3644,Smartphone,Gadgets,623.74,12,UPDATE
8942,Laptop,Gadgets,381.37,72,DELETE
3037,Laptop,Accessories,609.04,91,UPDATE
4048,Laptop,Gadgets,859.87,99,DELETE
3533,Tablet,Electronics,33.66,55,UPDATE
1285,Tablet,Electronics,181.52,60,DELETE
9483,Laptop,Accessories,162.96,23,DELETE
6480,Smartwatch,Gadgets,341.53,40,UPDATE
1950,Headphones,Electronics,456.15,88,UPDATE
9405,Smartphone,Electronics,589.81,86,DELETE
6680,Smartwatch,Electronics,935.18,39,INSERT
5110,Smartwatch,Gadgets,66.66,19,INSERT
5235,Headphones,Accessories,859.28,30,INSERT
3893,Headphones,Accessories,467.49,28,DELETE
7093,Smartphone,Gadgets,853.42,94,INSERT
5163,Smartwatch,Gadgets,828.23,44,DELETE
7016,Laptop,Electronics,266.18,80,DELETE
1311,Smartwatch,Gadgets,364.94,97,INSERT
7352,Smartwatch,Electronics,181.06,13,INSERT
1006,Headphones,Accessories,18.85,16,UPDATE
1276,Headphones,Gadgets,250.1,57,UPDATE
9757,Smartwatch,Gadgets,125.46,3,UPDATE
9410,Smartwatch,Gadgets,819.23,91,UPDATE
4686,Tablet,Accessories,98.29,42,UPDATE
3334,Tablet,Electronics,307.82,43,UPDATE
8103,Tablet,Electronics,665.97,29,INSERT
5476,Tablet,Electronics,910.52,6,DELETE
4085,Smartphone,Electronics,179.82,99,INSERT
6072,Laptop,Electronics,44.83,94,UPDATE
9756,Tablet,Electronics,180.52,84,UPDATE
5210,Smartphone,Gadgets,652.89,83,DELETE
8909,Laptop,Gadgets,983.91,100,UPDATE
5438,Tablet,Gadgets,372.52,22,INSERT
3161,Laptop,Accessories,402.68,4,INSERT
6871,Smartwatch,Gadgets,121.56,14,UPDATE
3125,Tablet,Accessories,179.89,51,DELETE
3007,Tablet,Accessories,325.2,95,DELETE
6087,Smartphone,Gadgets,540.08,41,UPDATE
5395,Smartwatch,Electronics,710.88,70,INSERT
9818,Smartphone,Accessories,631.24,59,UPDATE
2884,Tablet,Accessories,18.88,32,DELETE
9214,Tablet,Gadgets,832.06,35,DELETE
9710,Smartwatch,Gadgets,91.66,35,DELETE
2795,Smartphone,Gadgets,106.87,91,UPDATE
8732,Laptop,Accessories,221.52,66,DELETE
8127,Tablet,Accessories,815.31,78,INSERT
6576,Laptop,Gadgets,73.56,50,UPDATE
3194,Headphones,Gadgets,298.88,40,INSERT
5461,Smartphone,Electronics,456.12,34,INSERT
3660,Smartwatch,Electronics,989.18,17,DELETE
8557,Headphones,Accessories,813.13,93,INSERT
5977,Tablet,Electronics,792.39,8,INSERT
7519,Tablet,Accessories,166.92,51,DELETE
5483,Smartphone,Gadgets,537.0,64,INSERT
5831,Smartphone,Electronics,986.23,81,INSERT
8270,Smartphone,Electronics,971.84,75,UPDATE
3106,Smartwatch,Accessories,436.66,18,INSERT
4942,Headphones,Electronics,423.1,11,INSERT
8277,Tablet,Gadgets,434.29,61,INSERT
9581,Smartwatch,Accessories,824.1,78,INSERT
6304,Laptop,Electronics,135.43,41,DELETE
2146,Headphones,Gadgets,729.96,92,UPDATE
2970,Tablet,Accessories,853.75,2,DELETE
1000,Smartphone,Accessories,899.15,19,INSERT
2906,Tablet,Accessories,828.55,99,DELETE
6778,Laptop,Electronics,839.62,99,DELETE
8856,Headphones,Electronics,661.74,5,INSERT
4448,Smartphone,Gadgets,42.26,34,INSERT
4216,Smartphone,Accessories,851.24,54,INSERT
9730,Smartwatch,Gadgets,80.46,49,UPDATE
9526,Headphones,Accessories,570.15,64,INSERT
4731,Tablet,Electronics,493.6,62,INSERT
9225,Tablet,Gadgets,566.98,46,UPDATE
9428,Laptop,Electronics,816.66,10,UPDATE
5202,Laptop,Gadgets,774.94,47,UPDATE
2619,Headphones,Electronics,727.54,2,DELETE
7999,Tablet,Accessories,441.43,2,DELETE
4142,Smartphone,Accessories,985.42,98,DELETE
7388,Headphones,Gadgets,97.64,99,UPDATE
6381,Headphones,Accessories,633.04,42,UPDATE
6249,Smartwatch,Accessories,145.59,94,DELETE
5667,Tablet,Electronics,121.49,63,INSERT
7535,Laptop,Accessories,947.39,33,DELETE
4638,Tablet,Gadgets,756.62,46,DELETE
4994,Smartphone,Electronics,626.48,59,INSERT
6959,Headphones,Electronics,483.19,42,DELETE
3210,Smartwatch,Gadgets,945.52,37,INSERT
8157,Tablet,Gadgets,451.97,89,UPDATE
7590,Laptop,Gadgets,233.24,67,INSERT
4007,Tablet,Electronics,882.53,25,UPDATE
2520,Smartphone,Gadgets,338.66,36,INSERT
5609,Tablet,Electronics,837.82,24,INSERT
4280,Smartwatch,Accessories,322.36,46,INSERT
2737,Smartwatch,Accessories,497.63,99,DELETE
9326,Smartwatch,Gadgets,68.17,21,DELETE
8861,Smartphone,Gadgets,111.9,35,UPDATE
6672,Laptop,Accessories,649.28,44,DELETE
2076,Smartwatch,Accessories,140.16,16,DELETE
5609,Smartphone,Electronics,822.78,33,INSERT
7968,Headphones,Gadgets,746.84,62,INSERT
3064,Headphones,Accessories,485.03,39,DELETE
8827,Headphones,Gadgets,282.27,58,UPDATE
5289,Laptop,Electronics,438.83,62,DELETE
1507,Laptop,Gadgets,574.62,17,INSERT
5850,Headphones,Electronics,691.27,42,DELETE
9848,Headphones,Gadgets,887.29,94,INSERT
4701,Tablet,Accessories,815.85,64,UPDATE
2343,Smartwatch,Gadgets,776.31,97,UPDATE
5291,Tablet,Accessories,189.28,77,UPDATE
8077,Smartwatch,Gadgets,361.3,74,DELETE
6626,Laptop,Electronics,39.35,32,INSERT
3290,Headphones,Electronics,885.86,22,DELETE
6396,Tablet,Electronics,648.26,80,INSERT
3752,Headphones,Gadgets,654.84,24,DELETE
2267,Headphones,Electronics,499.78,86,UPDATE
5283,Laptop,Accessories,386.35,61,UPDATE
7348,Headphones,Gadgets,79.83,12,INSERT
5186,Headphones,Electronics,898.46,57,DELETE
4735,Laptop,Electronics,847.7,78,INSERT
7524,Headphones,Gadgets,302.97,29,UPDATE
1716,Laptop,Gadgets,201.11,51,UPDATE
6885,Smartwatch,Electronics,162.58,38,DELETE
1980,Smartphone,Electronics,762.77,24,UPDATE
4323,Smartphone,Electronics,104.02,18,DELETE
2811,Laptop,Gadgets,452.47,79,INSERT
3843,Headphones,Electronics,363.22,3,UPDATE
1430,Smartphone,Accessories,22.33,24,DELETE
7852,Laptop,Gadgets,84.11,76,INSERT
8058,Smartwatch,Accessories,86.19,17,UPDATE
7865,Smartphone,Electronics,64.04,62,INSERT
1657,Tablet,Gadgets,246.52,52,DELETE
8847,Headphones,Electronics,633.44,65,UPDATE
4848,Smartwatch,Electronics,475.95,47,INSERT
7072,Laptop,Electronics,521.79,61,INSERT
9248,Smartwatch,Accessories,667.68,18,UPDATE
9779,Smartphone,Accessories,47.13,27,UPDATE
4078,Smartwatch,Electronics,768.14,96,INSERT
7286,Tablet,Gadgets,288.04,70,INSERT
3548,Tablet,Gadgets,585.98,70,INSERT
6824,Headphones,Gadgets,656.59,44,UPDATE
4839,Smartphone,Gadgets,437.46,40,UPDATE
6553,Smartphone,Gadgets,301.76,1,UPDATE
2032,Laptop,Gadgets,431.54,59,INSERT
5384,Laptop,Accessories,547.23,47,INSERT
7992,Headphones,Electronics,743.02,27,INSERT
7852,Tablet,Gadgets,454.44,64,DELETE
3189,Tablet,Accessories,337.93,91,UPDATE
8351,Smartphone,Electronics,171.2,1,UPDATE
8804,Smartphone,Gadgets,520.03,100,UPDATE
2712,Headphones,Electronics,173.92,31,DELETE
4564,Laptop,Accessories,174.82,37,UPDATE
4058,Tablet,Gadgets,118.96,15,DELETE
1433,Laptop,Gadgets,684.25,98,INSERT
8649,Smartwatch,Accessories,122.08,48,INSERT
6167,Smartwatch,Accessories,295.87,33,DELETE
1587,Tablet,Accessories,823.44,97,DELETE
6247,Laptop,Accessories,863.07,62,DELETE
3358,Smartwatch,Accessories,589.36,28,INSERT
7296,Laptop,Electronics,475.52,34,DELETE
8931,Smartphone,Electronics,805.61,9,DELETE
4407,Laptop,Gadgets,161.57,75,UPDATE
3548,Smartwatch,Gadgets,577.76,28,UPDATE
5240,Laptop,Gadgets,175.81,3,DELETE
8440,Smartwatch,Electronics,272.88,53,DELETE
1262,Tablet,Accessories,774.21,42,INSERT
7547,Smartwatch,Electronics,565.2,72,UPDATE
9631,Headphones,Accessories,508.93,4,UPDATE
7962,Smartphone,Electronics,58.08,69,INSERT
3258,Smartwatch,Accessories,807.63,96,DELETE
3133,Tablet,Electronics,869.53,20,INSERT
4754,Smartwatch,Accessories,685.55,98,DELETE
2810,Laptop,Accessories,676.93,46,UPDATE
9735,Smartphone,Electronics,28.66,43,UPDATE
6357,Smartphone,Electronics,975.38,18,INSERT
9816,Headphones,Accessories,786.3,23,INSERT
5993,Laptop,Electronics,78.19,98,INSERT
2769,Laptop,Gadgets,994.95,35,INSERT
7120,Tablet,Accessories,564.65,67,INSERT
8739,Headphones,Electronics,132.8,24,DELETE
7566,Laptop,Electronics,590.12,26,UPDATE
9548,Smartphone,Gadgets,617.29,85,UPDATE
3739,Smartwatch,Gadgets,532.2,64,INSERT
6944,Smartwatch,Electronics,948.96,19,UPDATE
3840,Headphones,Electronics,810.15,43,INSERT
8675,Smartphone,Gadgets,702.27,39,INSERT
3525,Laptop,Accessories,38.38,46,INSERT
7720,Smartwatch,Gadgets,202.39,66,INSERT
7645,Smartphone,Gadgets,267.05,77,UPDATE
6430,Smartphone,Electronics,565.37,47,UPDATE
2629,Smartwatch,Accessories,824.45,70,INSERT
6899,Tablet,Accessories,643.92,36,INSERT
3411,Tablet,Gadgets,494.54,56,UPDATE
3446,Headphones,Electronics,643.53,83,INSERT
3275,Laptop,Accessories,333.41,50,UPDATE
7593,Smartwatch,Electronics,548.88,24,INSERT
6092,Tablet,Electronics,82.91,15,INSERT
9054,Tablet,Gadgets,669.23,70,UPDATE
5400,Smartwatch,Accessories,774.81,44,INSERT
2708,Smartwatch,Electronics,505.46,86,UPDATE
8420,Headphones,Accessories,982.85,73,DELETE
7574,Smartphone,Accessories,723.02,37,DELETE
4918,Tablet,Gadgets,241.58,15,DELETE
5402,Smartphone,Electronics,43.39,87,INSERT
3481,Headphones,Accessories,140.76,27,UPDATE
9134,Headphones,Gadgets,818.01,94,INSERT
9127,Laptop,Gadgets,551.44,90,DELETE
8110,Smartwatch,Gadgets,371.06,57,INSERT
6427,Smartphone,Electronics,159.93,63,INSERT
5497,Tablet,Gadgets,17.98,94,DELETE
2064,Smartwatch,Electronics,177.51,88,UPDATE
7227,Tablet,Accessories,613.95,40,INSERT
2825,Laptop,Electronics,912.56,80,INSERT
3617,Smartwatch,Accessories,753.47,18,INSERT
9396,Tablet,Electronics,922.31,95,UPDATE
1555,Smartphone,Gadgets,604.63,55,UPDATE
5638,Laptop,Gadgets,540.91,82,INSERT
1535,Smartwatch,Gadgets,522.44,20,INSERT
5796,Smartphone,Electronics,749.33,44,DELETE
4832,Smartphone,Accessories,966.55,4,INSERT
3504,Headphones,Electronics,650.95,11,UPDATE
2939,Laptop,Accessories,452.8,55,DELETE
1924,Headphones,Accessories,143.04,30,UPDATE
5844,Tablet,Gadgets,501.67,45,INSERT
6933,Headphones,Electronics,675.63,87,INSERT
7587,Laptop,Electronics,518.88,55,INSERT
1021,Headphones,Gadgets,758.65,34,DELETE
2976,Smartwatch,Accessories,347.81,61,DELETE
2246,Tablet,Electronics,373.75,47,DELETE
6133,Smartphone,Accessories,168.89,37,UPDATE
9760,Laptop,Electronics,390.55,97,UPDATE
2545,Smartwatch,Electronics,893.0,4,DELETE
5647,Tablet,Electronics,529.17,26,INSERT
3647,Tablet,Accessories,136.52,17,INSERT
7978,Headphones,Gadgets,888.63,30,DELETE
5886,Smartphone,Electronics,610.64,10,DELETE
2801,Smartphone,Gadgets,600.28,11,DELETE
1458,Headphones,Electronics,135.92,21,INSERT
2462,Headphones,Electronics,885.62,81,DELETE
1150,Smartphone,Accessories,854.27,59,INSERT
1696,Tablet,Electronics,487.81,95,INSERT
2680,Tablet,Electronics,676.5,13,UPDATE
3613,Laptop,Electronics,673.64,99,DELETE
6661,Tablet,Electronics,293.48,93,INSERT
2205,Headphones,Accessories,582.32,62,UPDATE
3446,Smartphone,Electronics,81.06,64,INSERT
7075,Smartwatch,Electronics,730.8,49,UPDATE
3623,Smartphone,Electronics,102.51,54,INSERT
1541,Laptop,Accessories,326.14,87,UPDATE
1934,Tablet,Accessories,361.88,28,UPDATE
1128,Laptop,Gadgets,878.73,83,INSERT
2027,Headphones,Accessories,363.28,80,INSERT
3641,Smartwatch,Accessories,297.89,4,UPDATE
7705,Smartphone,Electronics,863.98,47,UPDATE
6488,Smartphone,Electronics,213.02,100,DELETE
5554,Laptop,Accessories,951.12,64,DELETE
5256,Laptop,Gadgets,489.54,100,UPDATE
1663,Smartphone,Accessories,248.16,7,INSERT
7562,Tablet,Accessories,528.33,54,DELETE
4405,Headphones,Electronics,666.7,99,DELETE
6056,Smartphone,Accessories,832.3,85,DELETE
6394,Laptop,Gadgets,53.15,33,INSERT
3209,Headphones,Gadgets,130.42,75,INSERT
5137,Smartphone,Electronics,65.41,76,DELETE
7713,Laptop,Gadgets,313.75,49,DELETE
4121,Smartwatch,Gadgets,476.71,75,UPDATE
8299,Laptop,Gadgets,728.61,70,DELETE
7237,Smartphone,Accessories,466.39,62,DELETE
7461,Smartphone,Electronics,823.05,37,UPDATE
5164,Smartwatch,Gadgets,693.98,20,INSERT
9503,Smartwatch,Accessories,736.1,28,INSERT
3543,Headphones,Gadgets,934.61,93,INSERT
4555,Headphones,Electronics,278.87,97,DELETE
1548,Smartphone,Gadgets,328.57,53,UPDATE
